Gene	Gene synonym	Ensembl	Gene description	Uniprot	Chromosome	Position	Protein class	Biological process	Molecular function	Disease involvement	Evidence	HPA evidence	UniProt evidence	NeXtProt evidence	RNA tissue specificity	RNA tissue distribution	RNA tissue specificity score	RNA tissue specific nTPM	RNA single cell type specificity	RNA single cell type distribution	RNA single cell type specificity score	RNA single cell type specific nTPM	RNA cancer specificity	RNA cancer distribution	RNA cancer specificity score	RNA cancer specific FPKM	RNA brain regional specificity	RNA brain regional distribution	RNA brain regional specificity score	RNA brain regional specific nTPM	RNA blood cell specificity	RNA blood cell distribution	RNA blood cell specificity score	RNA blood cell specific nTPM	RNA blood lineage specificity	RNA blood lineage distribution	RNA blood lineage specificity score	RNA blood lineage specific nTPM	RNA cell line specificity	RNA cell line distribution	RNA cell line specificity score	RNA cell line specific nTPM	RNA tissue cell type enrichment	RNA mouse brain regional specificity	RNA mouse brain regional distribution	RNA mouse brain regional specificity score	RNA mouse brain regional specific nTPM	RNA pig brain regional specificity	RNA pig brain regional distribution	RNA pig brain regional specificity score	RNA pig brain regional specific nTPM	Antibody	Reliability (IH)	Reliability (Mouse Brain)	Reliability (IF)	Subcellular location	Secretome location	CCD Protein	CCD Transcript	Blood concentration - Conc. blood IM [pg/L]	Blood concentration - Conc. blood MS [pg/L]	Blood expression cluster	Tissue expression cluster	Cell line expression cluster	Single cell expression cluster	Subcellular main location	Subcellular additional location	Antibody RRID	Pathology prognostics - Breast cancer	Pathology prognostics - Cervical cancer	Pathology prognostics - Colorectal cancer	Pathology prognostics - Endometrial cancer	Pathology prognostics - Glioma	Pathology prognostics - Head and neck cancer	Pathology prognostics - Liver cancer	Pathology prognostics - Lung cancer	Pathology prognostics - Melanoma	Pathology prognostics - Ovarian cancer	Pathology prognostics - Pancreatic cancer	Pathology prognostics - Prostate cancer	Pathology prognostics - Renal cancer	Pathology prognostics - Stomach cancer	Pathology prognostics - Testis cancer	Pathology prognostics - Thyroid cancer	Pathology prognostics - Urothelial cancer	RNAsingleCellTypeSpecific
MEF2B	RSRFR2	ENSG00000213999	Myocyte enhancer factor 2B	Q02080	19	19145567-19192131	Human disease related genes, Predicted intracellular proteins, Transcription factors	Transcription, Transcription regulation	Activator, DNA-binding		Evidence at protein level	Evidence at protein level	Evidence at protein level	Evidence at protein level	Tissue enriched	Detected in many	6	lymphoid tissue: 39.3	Cell type enriched	Detected in some	8	Plasma cells: 21.2	Not detected	Not detected			Low region specificity	Detected in all			Not detected in immune cells	Not detected			Not detected	Not detected			Group enriched	Detected in many	12	lymphoma: 185.0;Myeloma: 48.5		Not detected	Not detected			Low region specificity	Detected in many			HPA004734	Supported		Approved	Nucleoplasm,Cell Junctions,Cytosol						Cluster 1: Neutrophils - Mixed function	Cluster 16: Immune cells - Immune response	Cluster 64: Lymphoma - Humoral immune response	Cluster 34: Plasma cells - Humoral immune response	Nucleoplasm, Cytosol	Cell Junctions	HPA004734: AB_10963939	unprognostic (7.31e-3)	unprognostic (4.06e-2)	unprognostic (9.44e-5)	unprognostic (5.07e-2)	unprognostic (2.01e-1)	unprognostic (7.19e-3)	unprognostic (1.64e-1)	unprognostic (1.78e-1)	unprognostic (2.76e-1)	unprognostic (1.98e-2)	unprognostic (8.66e-3)	unprognostic (1.92e-2)	unprognostic (1.56e-11)	unprognostic (2.40e-1)	unprognostic (1.92e-1)	unprognostic (3.68e-1)	unprognostic (8.98e-3)	Plasma cells
IGLV9-49		ENSG00000223350	Immunoglobulin lambda variable 9-49	A0A0B4J1Y8	22	22343187-22343732	Immunoglobulin genes, Predicted secreted proteins	Adaptive immunity, Immunity			Evidence at protein level	Evidence at transcript level	Evidence at protein level	Evidence at protein level	Tissue enhanced	Detected in many		adrenal gland: 125.5;lymphoid tissue: 118.0	Cell type enriched	Detected in some	7	Plasma cells: 41.1	Low cancer specificity	Detected in many			Not detected	Not detected			Group enriched	Detected in some	672	memory B-cell: 70.3;naive B-cell: 88.1	Lineage enriched	Detected in single	747	B-cells: 88.1	Cancer enriched	Detected in single	131	lymphoma: 50.7	Adipose visceral - Plasma cells, Breast - Plasma cells, Colon - Plasma cells, Kidney - Plasma cells, Liver - Plasma cells, Lung - Plasma cells, Pancreas - Plasma cells, Prostate - Plasma cells, Stomach - Plasma cells, Thyroid - Plasma cells														Immunoglobulin genes				43000000	Cluster 37: B-cells - Transcription	Cluster 16: Immune cells - Immune response	Cluster 23: B-cell cancers - Adaptive immune response	Cluster 45: Plasma cells - Humoral immune response				prognostic favorable (3.04e-5)	unprognostic (4.30e-3)	unprognostic (1.83e-2)	unprognostic (5.61e-2)		prognostic favorable (2.00e-5)	unprognostic (6.29e-2)	unprognostic (2.69e-2)	unprognostic (2.01e-1)	unprognostic (1.27e-2)	unprognostic (2.81e-1)	unprognostic (2.13e-1)	prognostic unfavorable (1.12e-8)	unprognostic (1.66e-1)	unprognostic (3.07e-1)	unprognostic (3.90e-2)	unprognostic (7.16e-2)	Plasma cells
IGHV3-64		ENSG00000223648	Immunoglobulin heavy variable 3-64	A0A075B6Q5	14	106657725-106658258	Immunoglobulin genes, Predicted secreted proteins	Adaptive immunity, Immunity			Evidence at protein level	Evidence at transcript level	No human protein/transcript evidence	Evidence at protein level	Tissue enhanced	Detected in many		intestine: 17.9;lymphoid tissue: 32.1;salivary gland: 21.0	Cell type enriched	Detected in some	27	Plasma cells: 73.7	Low cancer specificity	Detected in many			Not detected	Not detected			Immune cell enriched	Detected in single	19	memory B-cell: 11.1	Lineage enriched	Detected in single	111	B-cells: 11.1	Not detected	Not detected			Adipose visceral - Plasma cells, Breast - Plasma cells, Colon - Plasma cells, Liver - Plasma cells, Lung - Plasma cells, Pancreas - Plasma cells, Prostate - Plasma cells, Stomach - Plasma cells, Thyroid - Plasma cells														Immunoglobulin genes				4300000000	Cluster 43: B-cells - Humoral immune response	Cluster 64: Macrophages - Immune response	Cluster 23: B-cell cancers - Adaptive immune response	Cluster 40: Plasma cells - Humoral immune response				prognostic favorable (6.09e-6)	unprognostic (6.52e-2)	unprognostic (2.11e-3)	unprognostic (3.10e-2)		unprognostic (1.39e-3)	unprognostic (1.40e-1)	unprognostic (2.06e-1)	unprognostic (8.01e-2)	unprognostic (2.13e-2)	unprognostic (2.33e-1)	unprognostic (2.52e-1)	prognostic unfavorable (3.93e-5)	unprognostic (1.58e-1)	unprognostic (1.85e-1)	unprognostic (3.86e-2)	unprognostic (1.07e-2)	Plasma cells
IGKV3D-15		ENSG00000224041	Immunoglobulin kappa variable 3D-15	A0A087WSY6	2	90114838-90115402	Immunoglobulin genes, Predicted secreted proteins	Adaptive immunity, Immunity			Evidence at protein level	Evidence at transcript level	No human protein/transcript evidence	Evidence at protein level	Group enriched	Detected in many	6	intestine: 126.7;lymphoid tissue: 203.0;salivary gland: 54.1;stomach 1: 87.4;urinary bladder: 58.0	Cell type enriched	Detected in some	407	Plasma cells: 1863.9	Low cancer specificity	Detected in many			Not detected	Not detected			Group enriched	Detected in some	191	memory B-cell: 181.1;naive B-cell: 155.6	Lineage enriched	Detected in single	206	B-cells: 181.1	Cancer enriched	Detected in many	241	Myeloma: 3594.0	Adipose subcutaneous - Plasma cells, Adipose visceral - Plasma cells, Breast - Plasma cells, Kidney - Plasma cells, Liver - Plasma cells, Lung - Plasma cells, Pancreas - Plasma cells, Prostate - Plasma cells, Skin - Plasma cells, Stomach - Plasma cells, Thyroid - Plasma cells									HPA047702	Approved		Approved	Plasma membrane	Immunoglobulin genes				4800000000	Cluster 19: B-cells - Humoral immune response	Cluster 14: B-cells - Humoral immune response	Cluster 44: Myeloma - Humoral immune response	Cluster 34: Plasma cells - Humoral immune response	Plasma membrane		HPA047702: 	prognostic favorable (6.11e-4)	prognostic favorable (7.46e-4)	unprognostic (9.16e-3)	unprognostic (1.74e-1)		unprognostic (1.90e-3)	unprognostic (7.20e-2)	unprognostic (9.19e-2)	unprognostic (4.93e-1)	unprognostic (3.42e-2)	unprognostic (1.41e-1)	unprognostic (2.97e-1)	prognostic unfavorable (1.82e-6)	unprognostic (8.99e-2)	unprognostic (2.62e-1)	unprognostic (1.21e-1)	unprognostic (2.04e-1)	Plasma cells
IGHV4-59		ENSG00000224373	Immunoglobulin heavy variable 4-59	P01825	14	106627249-106627825	Immunoglobulin genes, Predicted secreted proteins	Adaptive immunity, Immunity			Evidence at protein level	Evidence at transcript level	Evidence at protein level	Evidence at protein level	Tissue enhanced	Detected in many		intestine: 525.9;lymphoid tissue: 911.2;urinary bladder: 702.5	Cell type enriched	Detected in some	176	Plasma cells: 8419.7	Low cancer specificity	Detected in all			Region enhanced	Detected in some		spinal cord: 2.0	Group enriched	Detected in some	37	memory B-cell: 169.0;naive B-cell: 77.2	Lineage enriched	Detected in many	51	B-cells: 169.0	Cancer enriched	Detected in some	9	lymphoma: 98.2	Adipose subcutaneous - Plasma cells, Adipose visceral - Plasma cells, Breast - Plasma cells, Colon - Plasma cells, Heart muscle - Plasma cells, Kidney - Plasma cells, Liver - Plasma cells, Lung - Plasma cells, Pancreas - Plasma cells, Prostate - Plasma cells, Skeletal muscle - Plasma cells, Skin - Plasma cells, Stomach - Plasma cells, Thyroid - Plasma cells														Immunoglobulin genes				5500000000	Cluster 43: B-cells - Humoral immune response	Cluster 14: B-cells - Humoral immune response	Cluster 9: Lymphoid cancers - Immune response	Cluster 45: Plasma cells - Humoral immune response				prognostic favorable (1.62e-5)	unprognostic (3.95e-2)	unprognostic (7.25e-3)	unprognostic (9.13e-2)	unprognostic (1.13e-2)	prognostic favorable (9.18e-5)	unprognostic (2.88e-2)	unprognostic (3.55e-1)	unprognostic (2.16e-1)	unprognostic (3.22e-2)	unprognostic (2.22e-1)	unprognostic (3.68e-1)	prognostic unfavorable (1.41e-7)	unprognostic (6.04e-2)	unprognostic (2.24e-1)	unprognostic (1.94e-1)	unprognostic (1.76e-1)	Plasma cells
IGHV3-74		ENSG00000224650	Immunoglobulin heavy variable 3-74	A0A0B4J1X5	14	106810442-106811131	Immunoglobulin genes, Predicted secreted proteins	Adaptive immunity, Immunity			Evidence at protein level	Evidence at transcript level	No human protein/transcript evidence	Evidence at protein level	Tissue enhanced	Detected in many		intestine: 103.9;lymphoid tissue: 327.0;salivary gland: 102.6	Cell type enriched	Detected in some	324	Plasma cells: 12733.5	Low cancer specificity	Detected in all			Region enhanced	Detected in single		cerebral cortex: 1.5	Immune cell enhanced	Detected in single		naive CD8 T-cell: 1.2	Low lineage specificity	Detected in single			Cancer enriched	Detected in some	7	lymphoma: 53.8	Adipose visceral - Plasma cells, Breast - Plasma cells, Colon - Plasma cells, Liver - Plasma cells, Lung - Plasma cells, Pancreas - Plasma cells, Prostate - Plasma cells, Stomach - Plasma cells, Thyroid - Plasma cells														Immunoglobulin genes				27000000000	Cluster 1: Neutrophils - Mixed function	Cluster 64: Macrophages - Immune response	Cluster 64: Lymphoma - Humoral immune response	Cluster 45: Plasma cells - Humoral immune response				prognostic favorable (2.47e-4)	unprognostic (9.70e-2)	prognostic favorable (8.33e-4)	unprognostic (6.96e-3)	unprognostic (1.42e-1)	prognostic favorable (7.79e-4)	unprognostic (1.06e-1)	unprognostic (7.06e-2)	unprognostic (3.94e-1)	unprognostic (3.07e-2)	unprognostic (2.42e-1)	unprognostic (9.85e-2)	prognostic unfavorable (4.70e-6)	unprognostic (1.14e-1)	unprognostic (2.54e-1)	unprognostic (1.04e-1)	unprognostic (1.12e-1)	Plasma cells
IGKV6D-21	A10, IGKV6D21	ENSG00000225523	Immunoglobulin kappa variable 6D-21 (non-functional)	A0A0A0MT36	2	90021567-90022185	Immunoglobulin genes, Predicted secreted proteins	Adaptive immunity, Immunity			Evidence at transcript level	Evidence at transcript level	No human protein/transcript evidence	Evidence at transcript level	Group enriched	Detected in many	7	intestine: 67.0;lymphoid tissue: 152.7;urinary bladder: 227.3	Cell type enriched	Detected in some	5	Plasma cells: 154.0	Low cancer specificity	Detected in many			Not detected	Not detected			Group enriched	Detected in some	154	memory B-cell: 14.2;naive B-cell: 16.5	Lineage enriched	Detected in single	166	B-cells: 16.5	Not detected	Not detected			Breast - Plasma cells, Colon - Plasma cells, Liver - Plasma cells, Lung - Plasma cells, Pancreas - Plasma cells, Stomach - Plasma cells, Thyroid - Plasma cells														Immunoglobulin genes					Cluster 19: B-cells - Humoral immune response	Cluster 14: B-cells - Humoral immune response	Cluster 64: Lymphoma - Humoral immune response	Cluster 40: Plasma cells - Humoral immune response				prognostic favorable (1.95e-4)	unprognostic (5.47e-3)	unprognostic (2.85e-3)			prognostic favorable (5.25e-5)		unprognostic (1.51e-1)		unprognostic (1.86e-1)	unprognostic (2.72e-1)	unprognostic (3.10e-2)	prognostic unfavorable (3.45e-7)	unprognostic (7.23e-2)	unprognostic (2.00e-1)	unprognostic (1.24e-1)	unprognostic (2.07e-1)	Plasma cells
IGHV3-72		ENSG00000225698	Immunoglobulin heavy variable 3-72	A0A0B4J1Y9	14	106790691-106791233	Immunoglobulin genes, Predicted intracellular proteins, Predicted secreted proteins	Adaptive immunity, Immunity			Evidence at protein level	Evidence at transcript level	No human protein/transcript evidence	Evidence at protein level	Tissue enhanced	Detected in many		intestine: 75.7;lymphoid tissue: 121.6;urinary bladder: 101.3	Cell type enriched	Detected in some	215	Plasma cells: 2255.0	Low cancer specificity	Detected in many			Not detected	Not detected			Immune cell enriched	Detected in some	5	memory B-cell: 52.4	Lineage enriched	Detected in many	50	B-cells: 52.4	Group enriched	Detected in some	10	Leukemia: 2.1;lymphoma: 3.6	Adipose visceral - Plasma cells, Breast - Plasma cells, Liver - Plasma cells, Lung - Plasma cells, Pancreas - Plasma cells, Prostate - Plasma cells, Stomach - Plasma cells, Thyroid - Plasma cells														Immunoglobulin genes				9600000000	Cluster 19: B-cells - Humoral immune response	Cluster 64: Macrophages - Immune response	Cluster 23: B-cell cancers - Adaptive immune response	Cluster 34: Plasma cells - Humoral immune response				prognostic favorable (9.10e-6)	unprognostic (2.18e-2)	unprognostic (1.32e-2)	unprognostic (2.93e-2)		prognostic favorable (8.57e-5)	unprognostic (9.14e-3)	unprognostic (3.98e-2)	unprognostic (1.86e-1)	unprognostic (9.20e-2)	unprognostic (1.12e-1)	unprognostic (6.27e-2)	prognostic unfavorable (4.40e-4)	unprognostic (9.29e-2)	unprognostic (1.29e-1)	unprognostic (8.81e-2)	unprognostic (1.32e-1)	Plasma cells
IGKV3D-7		ENSG00000228325	Immunoglobulin kappa variable 3D-7	A0A0C4DH55	2	90234812-90235370	Immunoglobulin genes, Predicted secreted proteins	Adaptive immunity, Immunity			Evidence at protein level	Evidence at transcript level	No human protein/transcript evidence	Evidence at protein level	Tissue enhanced	Detected in some		intestine: 4.6;lymphoid tissue: 5.5;stomach 1: 4.4;urinary bladder: 5.5	Cell type enriched	Detected in single	521	Plasma cells: 95.3	Low cancer specificity	Detected in some			Not detected	Not detected			Group enriched	Detected in some	36	memory B-cell: 2.8;naive B-cell: 4.3	Lineage enriched	Detected in single	44	B-cells: 4.3	Group enriched	Detected in some	25	lymphoma: 1.9;Myeloma: 3.5	Adipose visceral - Plasma cells, Breast - Plasma cells, Kidney - Plasma cells, Liver - Plasma cells, Lung - Plasma cells, Pancreas - Plasma cells, Prostate - Plasma cells, Stomach - Plasma cells, Thyroid - Plasma cells									HPA047702	Approved		Approved	Plasma membrane	Immunoglobulin genes				3700000000	Cluster 21: B-cells - Adaptive immune response	Cluster 14: B-cells - Humoral immune response	Cluster 44: Myeloma - Humoral immune response	Cluster 34: Plasma cells - Humoral immune response	Plasma membrane		HPA047702: 		unprognostic (2.74e-1)				unprognostic (8.62e-3)		unprognostic (6.59e-2)			unprognostic (2.14e-1)			unprognostic (3.05e-1)	unprognostic (4.02e-1)			Plasma cells
IGKV1OR2-108	IGKV1/OR2-108, IGKV1OR2108, IGO1	ENSG00000231292	Immunoglobulin kappa variable 1/OR2-108 (non-functional)		2	113406396-113406872	Immunoglobulin genes, Predicted intracellular proteins				Evidence at transcript level	Evidence at transcript level			Tissue enhanced	Detected in many		intestine: 38.2;lymphoid tissue: 56.7	Cell type enriched	Detected in single	139	Plasma cells: 33.4	Low cancer specificity	Detected in many			Not detected	Not detected			Group enriched	Detected in some	55	memory B-cell: 13.5;naive B-cell: 12.2	Lineage enriched	Detected in single	58	B-cells: 13.5	Cancer enhanced	Detected in many		Myeloma: 5.0	Breast - Plasma cells, Lung - Plasma cells, Prostate - Plasma cells, Stomach - Plasma cells	Not detected	Not detected							HPA048721	Approved									Cluster 19: B-cells - Humoral immune response	Cluster 14: B-cells - Humoral immune response	Cluster 23: B-cell cancers - Adaptive immune response	Cluster 34: Plasma cells - Humoral immune response			HPA048721: 	prognostic favorable (1.53e-6)	unprognostic (2.73e-2)	unprognostic (1.55e-2)	unprognostic (3.37e-1)		unprognostic (3.64e-3)	unprognostic (3.57e-2)	unprognostic (3.20e-1)	unprognostic (5.21e-2)	unprognostic (1.17e-1)	unprognostic (4.63e-2)	unprognostic (1.03e-1)	prognostic unfavorable (9.96e-6)	unprognostic (6.95e-2)	unprognostic (1.63e-1)	unprognostic (1.76e-1)	unprognostic (1.95e-1)	Plasma cells
IGHV4-31		ENSG00000231475	Immunoglobulin heavy variable 4-31	A0A087WSY4	14	106349283-106349792	Immunoglobulin genes, Predicted secreted proteins	Adaptive immunity, Immunity			Evidence at protein level	Evidence at transcript level	No human protein/transcript evidence	Evidence at protein level	Tissue enhanced	Detected in many		lymphoid tissue: 467.7;urinary bladder: 190.8	Cell type enriched	Detected in some	174	Plasma cells: 1369.8	Low cancer specificity	Detected in all			Region enhanced	Detected in single		spinal cord: 1.6	Group enriched	Detected in some	48	memory B-cell: 43.6;naive B-cell: 19.4	Lineage enriched	Detected in single	66	B-cells: 43.6	Cancer enriched	Detected in some	16	Myeloma: 34.6	Adipose subcutaneous - Plasma cells, Adipose visceral - Plasma cells, Breast - Plasma cells, Colon - Plasma cells, Heart muscle - Plasma cells, Liver - Plasma cells, Lung - Plasma cells, Pancreas - Plasma cells, Prostate - Plasma cells, Skin - Plasma cells, Stomach - Plasma cells, Thyroid - Plasma cells														Immunoglobulin genes				710000000	Cluster 43: B-cells - Humoral immune response	Cluster 16: Immune cells - Immune response	Cluster 44: Myeloma - Humoral immune response	Cluster 34: Plasma cells - Humoral immune response				unprognostic (1.53e-3)	unprognostic (9.05e-2)	unprognostic (1.12e-1)	prognostic favorable (5.74e-4)		prognostic favorable (4.64e-5)	unprognostic (1.16e-2)	unprognostic (2.22e-1)	unprognostic (1.04e-1)	unprognostic (5.05e-2)	unprognostic (1.72e-2)	unprognostic (9.75e-2)	prognostic unfavorable (6.38e-6)	unprognostic (2.00e-1)	unprognostic (1.48e-1)	unprognostic (3.63e-1)	unprognostic (1.09e-1)	Plasma cells
IGHV3-43		ENSG00000232216	Immunoglobulin heavy variable 3-43	A0A0B4J1X8	14	106470264-106470800	Immunoglobulin genes, Predicted secreted proteins	Adaptive immunity, Immunity			Evidence at protein level	Evidence at transcript level	No human protein/transcript evidence	Evidence at protein level	Tissue enhanced	Detected in many		lymphoid tissue: 211.9;stomach 1: 312.2;urinary bladder: 153.0	Cell type enriched	Detected in some	38	Plasma cells: 660.7	Low cancer specificity	Detected in many			Not detected	Not detected			Group enriched	Detected in some	321	memory B-cell: 29.4;naive B-cell: 39.0	Lineage enriched	Detected in single	366	B-cells: 39.0	Cancer enhanced	Detected in single		lymphoma: 1.0	Adipose subcutaneous - Plasma cells, Adipose visceral - Plasma cells, Breast - Plasma cells, Colon - Plasma cells, Heart muscle - Plasma cells, Kidney - Plasma cells, Liver - Plasma cells, Lung - Plasma cells, Pancreas - Plasma cells, Prostate - Plasma cells, Skeletal muscle - Plasma cells, Skin - Plasma cells, Stomach - Plasma cells, Thyroid - Plasma cells														Immunoglobulin genes				4000000000	Cluster 24: B-cells - Unknown function	Cluster 14: B-cells - Humoral immune response	Cluster 9: Lymphoid cancers - Immune response	Cluster 34: Plasma cells - Humoral immune response				prognostic favorable (2.31e-4)	unprognostic (2.22e-2)	prognostic favorable (1.46e-4)	unprognostic (4.87e-3)		prognostic favorable (8.20e-4)	unprognostic (2.36e-1)	unprognostic (1.34e-1)	unprognostic (4.63e-1)	unprognostic (7.27e-3)	unprognostic (4.50e-2)	unprognostic (8.73e-2)	prognostic unfavorable (2.40e-5)	unprognostic (1.60e-1)	unprognostic (1.74e-1)	unprognostic (1.29e-1)	unprognostic (1.75e-2)	Plasma cells
IGKV3OR2-268	IGKV268, IGKV3/OR2-268, IGKV3/OR2-268A, IGKV3OR2-268A	ENSG00000233999	Immunoglobulin kappa variable 3/OR2-268 (non-functional)		2	87338511-87339035	Immunoglobulin genes, Predicted intracellular proteins				Evidence at transcript level	Evidence at transcript level			Tissue enhanced	Detected in many		intestine: 100.4;lymphoid tissue: 85.7	Cell type enriched	Detected in some	344	Plasma cells: 1846.6	Low cancer specificity	Detected in many			Not detected	Not detected			Group enriched	Detected in some	5	memory B-cell: 220.0;naive B-cell: 78.9	Lineage enriched	Detected in many	7	B-cells: 220.0	Group enriched	Detected in some	36	lymphoma: 11.7;Myeloma: 41.4	Breast - Plasma cells, Lung - Plasma cells, Stomach - Plasma cells, Thyroid - Plasma cells									HPA047702	Approved		Approved	Plasma membrane						Cluster 43: B-cells - Humoral immune response	Cluster 14: B-cells - Humoral immune response	Cluster 51: Myeloma - Humoral immune response	Cluster 34: Plasma cells - Humoral immune response	Plasma membrane		HPA047702: 	prognostic favorable (8.06e-4)	unprognostic (1.69e-3)	unprognostic (1.19e-1)			prognostic favorable (1.41e-4)	unprognostic (1.26e-1)	unprognostic (1.18e-1)	unprognostic (3.10e-1)	unprognostic (8.68e-2)	unprognostic (2.61e-1)	unprognostic (1.97e-1)	prognostic unfavorable (1.12e-6)	unprognostic (2.80e-2)	unprognostic (3.83e-1)	unprognostic (1.58e-1)	unprognostic (4.41e-1)	Plasma cells
