Gene	Gene synonym	Ensembl	Gene description	Uniprot	Chromosome	Position	Protein class	Biological process	Molecular function	Disease involvement	Evidence	HPA evidence	UniProt evidence	NeXtProt evidence	RNA tissue specificity	RNA tissue distribution	RNA tissue specificity score	RNA tissue specific nTPM	RNA single cell type specificity	RNA single cell type distribution	RNA single cell type specificity score	RNA single cell type specific nTPM	RNA cancer specificity	RNA cancer distribution	RNA cancer specificity score	RNA cancer specific FPKM	RNA brain regional specificity	RNA brain regional distribution	RNA brain regional specificity score	RNA brain regional specific nTPM	RNA blood cell specificity	RNA blood cell distribution	RNA blood cell specificity score	RNA blood cell specific nTPM	RNA blood lineage specificity	RNA blood lineage distribution	RNA blood lineage specificity score	RNA blood lineage specific nTPM	RNA cell line specificity	RNA cell line distribution	RNA cell line specificity score	RNA cell line specific nTPM	RNA tissue cell type enrichment	RNA mouse brain regional specificity	RNA mouse brain regional distribution	RNA mouse brain regional specificity score	RNA mouse brain regional specific nTPM	RNA pig brain regional specificity	RNA pig brain regional distribution	RNA pig brain regional specificity score	RNA pig brain regional specific nTPM	Antibody	Reliability (IH)	Reliability (Mouse Brain)	Reliability (IF)	Subcellular location	Secretome location	CCD Protein	CCD Transcript	Blood concentration - Conc. blood IM [pg/L]	Blood concentration - Conc. blood MS [pg/L]	Blood expression cluster	Tissue expression cluster	Cell line expression cluster	Single cell expression cluster	Subcellular main location	Subcellular additional location	Antibody RRID	Pathology prognostics - Breast cancer	Pathology prognostics - Cervical cancer	Pathology prognostics - Colorectal cancer	Pathology prognostics - Endometrial cancer	Pathology prognostics - Glioma	Pathology prognostics - Head and neck cancer	Pathology prognostics - Liver cancer	Pathology prognostics - Lung cancer	Pathology prognostics - Melanoma	Pathology prognostics - Ovarian cancer	Pathology prognostics - Pancreatic cancer	Pathology prognostics - Prostate cancer	Pathology prognostics - Renal cancer	Pathology prognostics - Stomach cancer	Pathology prognostics - Testis cancer	Pathology prognostics - Thyroid cancer	Pathology prognostics - Urothelial cancer	RNAsingleCellTypeSpecific
CYP4A22		ENSG00000162365	Cytochrome P450 family 4 subfamily A member 22	Q5TCH4	1	47137435-47149735	Enzymes, Metabolic proteins, Predicted membrane proteins	Lipid metabolism	Monooxygenase, Oxidoreductase		Evidence at protein level	Evidence at transcript level	Evidence at protein level	Evidence at protein level	Tissue enriched	Detected in some	7	liver: 214.2	Cell type enriched	Detected in some	22	Hepatocytes: 98.8	Cancer enriched	Detected in some	13	liver cancer: 20.0	Not detected	Not detected			Not detected in immune cells	Not detected			Not detected	Not detected			Not detected	Not detected			Kidney - Proximal tubular cells, Kidney - Proximal tubular cells, Liver - Hepatocytes																				Cluster 85: Liver - Metabolism	Cluster 42: Sarcoma - Muscle contraction	Cluster 13: Hepatocytes - Oxidoreductase activity				unprognostic (5.34e-2)	unprognostic (1.24e-1)		unprognostic (3.19e-2)			unprognostic (2.88e-3)	unprognostic (2.76e-3)		unprognostic (1.50e-3)	unprognostic (2.21e-1)	unprognostic (2.75e-1)	unprognostic (1.93e-2)	unprognostic (5.29e-3)	unprognostic (1.02e-1)	unprognostic (1.71e-1)	unprognostic (8.59e-4)	Hepatocytes
SLC2A2	GLUT2	ENSG00000163581	Solute carrier family 2 member 2	P11168	3	170996347-171026743	Disease related genes, Human disease related genes, Metabolic proteins, Potential drug targets, Predicted membrane proteins, Transporters	Sugar transport, Transport		Disease variant	Evidence at protein level	Evidence at protein level	Evidence at protein level	Evidence at protein level	Tissue enriched	Detected in some	13	liver: 836.1	Cell type enriched	Detected in some	4	Hepatocytes: 412.5	Cancer enriched	Detected in some	12	liver cancer: 105.2	Low region specificity	Detected in single			Not detected in immune cells	Not detected			Not detected	Not detected			Group enriched	Detected in some	4	Bladder cancer: 4.5;Kidney cancer: 7.0;liver cancer: 4.4	Kidney - Proximal tubular cells, Liver - Hepatocytes	Not detected	Not detected			Low region specificity	Detected in many			CAB010444, HPA028997, HPA069490	Enhanced		Supported	Plasma membrane							Cluster 85: Liver - Metabolism	Cluster 68: Kidney - Mixed function	Cluster 13: Hepatocytes - Oxidoreductase activity	Plasma membrane		CAB010444: AB_641068, HPA028997: AB_2672860, HPA069490: 			unprognostic (9.56e-2)		unprognostic (1.24e-1)		prognostic favorable (2.63e-5)				unprognostic (3.10e-1)		unprognostic (1.02e-1)	unprognostic (2.95e-2)	unprognostic (6.31e-2)			Hepatocytes
ALB		ENSG00000163631	Albumin	P02768	4	73397114-73421482	Cancer-related genes, Candidate cardiovascular disease genes, Disease related genes, FDA approved drug targets, Metabolic proteins, Plasma proteins, Predicted intracellular proteins, Predicted secreted proteins			Cancer-related genes, Disease variant, FDA approved drug targets	Evidence at protein level	Evidence at protein level	Evidence at protein level	Evidence at protein level	Tissue enriched	Detected in many	135	liver: 212494.0	Cell type enriched	Detected in many	4	Hepatocytes: 60343.6	Cancer enriched	Detected in many	384	liver cancer: 14213.7	Low region specificity	Detected in some			Not detected in immune cells	Not detected			Not detected	Not detected			Cancer enriched	Detected in many	24	liver cancer: 2047.9	Kidney - Proximal tubular cells, Liver - Hepatocytes	Not detected	Not detected			Low region specificity	Detected in all			CAB006262, HPA031024, HPA031025	Enhanced		Enhanced	Endoplasmic reticulum,Golgi apparatus	Secreted to blood			40000000000000			Cluster 62: Liver - Hemostasis	Cluster 35: Liver cancer - Metabolism	Cluster 13: Hepatocytes - Oxidoreductase activity	Golgi apparatus	Endoplasmic reticulum	CAB006262: AB_425297, HPA031024: AB_2673703, HPA031025: AB_2673704	unprognostic (1.38e-1)	unprognostic (8.72e-2)	unprognostic (1.73e-1)	unprognostic (2.60e-1)	unprognostic (4.44e-1)	unprognostic (2.46e-1)	unprognostic (9.53e-3)	unprognostic (2.16e-2)	unprognostic (2.40e-1)	unprognostic (6.43e-2)	unprognostic (3.84e-2)	unprognostic (5.37e-2)	unprognostic (1.25e-1)	prognostic unfavorable (7.87e-4)	unprognostic (7.23e-2)	unprognostic (1.05e-3)	unprognostic (1.02e-2)	Hepatocytes
RTP3	LTM1, TMEM7, Z3CXXC3	ENSG00000163825	Receptor transporter protein 3	Q9BQQ7	3	46497976-46500950	Predicted membrane proteins				Evidence at protein level	Evidence at transcript level	Evidence at protein level	Evidence at protein level	Tissue enriched	Detected in single	130	liver: 119.5	Cell type enriched	Detected in some	22	Hepatocytes: 121.5	Cancer enriched	Detected in some	5	liver cancer: 22.9	Not detected	Not detected			Not detected in immune cells	Not detected			Not detected	Not detected			Cancer enhanced	Detected in some		cervical cancer: 2.7;head and neck cancer: 3.2	Liver - Hepatocytes	Not detected	Not detected			Low region specificity	Detected in all			HPA075932			Uncertain	Mitochondria							Cluster 62: Liver - Hemostasis	Cluster 44: Myeloma - Humoral immune response	Cluster 13: Hepatocytes - Oxidoreductase activity	Mitochondria		HPA075932: 		unprognostic (2.09e-1)				unprognostic (1.64e-1)	prognostic favorable (3.11e-6)								unprognostic (1.08e-1)	unprognostic (1.58e-1)		Hepatocytes
KLKB1	KLK3	ENSG00000164344	Kallikrein B1	P03952	4	186208979-186258471	Disease related genes, Enzymes, FDA approved drug targets, Human disease related genes, Plasma proteins, Predicted intracellular proteins, Predicted secreted proteins	Blood coagulation, Fibrinolysis, Hemostasis, Inflammatory response	Hydrolase, Protease, Serine protease	Disease variant, FDA approved drug targets	Evidence at protein level	Evidence at transcript level	Evidence at protein level	Evidence at protein level	Tissue enriched	Detected in many	25	liver: 328.4	Cell type enriched	Detected in many	4	Hepatocytes: 226.3	Cancer enriched	Detected in some	17	liver cancer: 27.6	Low region specificity	Detected in all			Not detected in immune cells	Not detected			Not detected	Not detected			Not detected	Not detected			Liver - Hepatocytes	Not detected	Not detected			Low region specificity	Detected in single								Secreted to blood			28900000000	5300000000		Cluster 62: Liver - Hemostasis	Cluster 28: Bone cancer CADO-ES1 - Glutamate signalling	Cluster 13: Hepatocytes - Oxidoreductase activity				unprognostic (4.80e-2)	unprognostic (4.53e-3)	unprognostic (4.36e-2)	unprognostic (4.17e-2)	unprognostic (5.93e-2)	unprognostic (1.90e-2)	unprognostic (1.15e-2)	unprognostic (2.83e-1)	unprognostic (8.14e-2)	unprognostic (1.35e-1)	unprognostic (1.38e-2)	unprognostic (1.15e-1)	unprognostic (1.45e-2)	unprognostic (6.01e-2)	unprognostic (7.30e-2)	unprognostic (1.20e-1)	unprognostic (1.59e-2)	Hepatocytes
LEAP2	LEAP-2	ENSG00000164406	Liver enriched antimicrobial peptide 2	Q969E1	5	132873444-132875046	Plasma proteins, Predicted secreted proteins		Antibiotic, Antimicrobial		Evidence at protein level	Evidence at transcript level	Evidence at protein level	Evidence at protein level	Tissue enriched	Detected in many	23	liver: 532.0	Cell type enriched	Detected in many	6	Hepatocytes: 1817.3	Cancer enriched	Detected in many	17	liver cancer: 40.0	Low region specificity	Detected in many			Low immune cell specificity	Detected in many			Low lineage specificity	Detected in many			Low cancer specificity	Detected in some				Not detected	Not detected			Low region specificity	Detected in many								Secreted to blood				790000	Cluster 50: Neutrophils - Cellular senescence	Cluster 62: Liver - Hemostasis	Cluster 35: Liver cancer - Metabolism	Cluster 13: Hepatocytes - Oxidoreductase activity				unprognostic (2.14e-2)	unprognostic (8.78e-2)	unprognostic (4.75e-1)	unprognostic (2.16e-1)	unprognostic (2.82e-1)	unprognostic (1.06e-2)	unprognostic (2.78e-3)	unprognostic (6.53e-2)	unprognostic (3.86e-2)	unprognostic (1.62e-1)	unprognostic (7.08e-3)	unprognostic (2.91e-2)	unprognostic (1.02e-1)	unprognostic (2.39e-1)	unprognostic (3.97e-1)	unprognostic (1.11e-1)	prognostic favorable (2.68e-4)	Hepatocytes
MBL2	COLEC1, MBL	ENSG00000165471	Mannose binding lectin 2	P11226	10	52765380-52772784	Human disease related genes, Plasma proteins, Predicted secreted proteins	Complement activation lectin pathway, Complement pathway, Immunity, Innate immunity			Evidence at protein level	Evidence at protein level	Evidence at protein level	Evidence at protein level	Tissue enriched	Detected in single	2810	liver: 280.9	Cell type enriched	Detected in some	96	Hepatocytes: 233.7	Cancer enriched	Detected in single	275	liver cancer: 22.6	Not detected	Not detected			Not detected in immune cells	Not detected			Not detected	Not detected			Not detected	Not detected			Liver - Hepatocytes	Not detected	Not detected			Region enriched	Detected in single	11	basal ganglia: 1.1	HPA002027, CAB016782	Enhanced				Secreted to blood			1220000000	1900000000		Cluster 60: Liver - Hemostasis & Lipid metabolism	Cluster 35: Liver cancer - Metabolism	Cluster 13: Hepatocytes - Oxidoreductase activity			CAB016782: , HPA002027: AB_1079324							unprognostic (1.72e-2)		unprognostic (3.03e-1)									Hepatocytes
LIPC	HL, HTGL	ENSG00000166035	Lipase C, hepatic type	P11150	15	58410569-58569844	Disease related genes, Enzymes, Human disease related genes, Metabolic proteins, Potential drug targets, Predicted secreted proteins	Lipid degradation, Lipid metabolism	Heparin-binding, Hydrolase	Disease variant	Evidence at protein level	Evidence at transcript level	Evidence at protein level	Evidence at protein level	Tissue enriched	Detected in some	28	liver: 171.0	Cell type enriched	Detected in some	7	Hepatocytes: 151.1	Group enriched	Detected in some	14	liver cancer: 20.4;renal cancer: 10.4	Low region specificity	Detected in some			Low immune cell specificity	Detected in some			Group enriched	Detected in many	7	granulocytes: 1.6;NK-cells: 1.5;T-cells: 1.8	Group enriched	Detected in many	4	Gastric cancer: 24.5;Kidney cancer: 6.8;liver cancer: 19.3	Liver - Hepatocytes, Skin - Fibroblast_1	Not detected	Not detected			Low region specificity	Detected in many								Secreted to blood				5500000	Cluster 10: Basophils - Unknown function	Cluster 62: Liver - Hemostasis	Cluster 35: Liver cancer - Metabolism	Cluster 13: Hepatocytes - Oxidoreductase activity				unprognostic (1.76e-2)	unprognostic (9.15e-3)	unprognostic (7.89e-2)	unprognostic (7.15e-4)	unprognostic (1.40e-1)	unprognostic (1.33e-2)	unprognostic (9.93e-3)	unprognostic (6.25e-2)	unprognostic (3.79e-2)	unprognostic (1.10e-2)	unprognostic (3.06e-1)	unprognostic (2.31e-1)	unprognostic (2.82e-2)	unprognostic (1.41e-1)	unprognostic (2.87e-2)	unprognostic (1.80e-2)	unprognostic (2.27e-2)	Hepatocytes
PLIN1	PLIN	ENSG00000166819	Perilipin 1	O60240	15	89664367-89679427	Disease related genes, Human disease related genes, Metabolic proteins, Plasma proteins, Predicted intracellular proteins, Predicted membrane proteins	Lipid metabolism			Evidence at protein level	Evidence at protein level	Evidence at protein level	Evidence at protein level	Group enriched	Detected in many	17	adipose tissue: 956.3;breast: 463.0	Cell type enriched	Detected in some	7	Hepatocytes: 55.8	Group enriched	Detected in many	5	breast cancer: 8.4;liver cancer: 2.3;pancreatic cancer: 2.2	Low region specificity	Detected in all			Not detected in immune cells	Not detected			Not detected	Not detected			Low cancer specificity	Detected in some			Adipose subcutaneous - Adipocytes (Subcutaneous), Adipose visceral - Adipocytes (Visceral), Breast - Adipocytes (Breast), Skin - Adipocytes (Skin), Testis - Early spermatids, Testis - Late spermatids	Not detected	Not detected			Not detected	Not detected			HPA024299, CAB033821, CAB037333	Enhanced		Uncertain	Peroxisomes					22000		Cluster 82: Adipose tissue - ECM organization	Cluster 59: Fibroblasts - Metabolism	Cluster 13: Hepatocytes - Oxidoreductase activity	Peroxisomes		CAB033821: AB_2252681, CAB037333: , HPA024299: AB_1855467	unprognostic (4.62e-2)	unprognostic (2.22e-1)	unprognostic (2.13e-1)	unprognostic (1.67e-1)	unprognostic (1.90e-1)	unprognostic (3.51e-3)	unprognostic (9.89e-3)	unprognostic (3.54e-1)	unprognostic (7.01e-2)	unprognostic (2.13e-2)	unprognostic (8.00e-3)	unprognostic (2.28e-3)	unprognostic (2.62e-6)	unprognostic (5.56e-2)	unprognostic (1.22e-1)	unprognostic (1.63e-1)	unprognostic (4.85e-2)	Hepatocytes
CYP7A1	CYP7	ENSG00000167910	Cytochrome P450 family 7 subfamily A member 1	P22680	8	58490178-58500163	Enzymes, Metabolic proteins, Predicted intracellular proteins	Cholesterol metabolism, Lipid metabolism, Steroid metabolism, Sterol metabolism	Monooxygenase, Oxidoreductase		Evidence at protein level	Evidence at transcript level	Evidence at protein level	Evidence at protein level	Tissue enriched	Detected in single	80	liver: 49.5	Cell type enriched	Detected in single	16	Hepatocytes: 6.8	Cancer enriched	Detected in single	96	liver cancer: 28.4	Not detected	Not detected			Not detected in immune cells	Not detected			Not detected	Not detected			Not detected	Not detected			Liver - Hepatocytes	Not detected	Not detected			Not detected	Not detected														Cluster 60: Liver - Hemostasis & Lipid metabolism		Cluster 13: Hepatocytes - Oxidoreductase activity				unprognostic (5.20e-2)			unprognostic (1.93e-2)	unprognostic (1.77e-2)		prognostic favorable (3.19e-4)	unprognostic (7.60e-2)	unprognostic (5.31e-2)	unprognostic (1.50e-1)	unprognostic (1.18e-1)	unprognostic (2.64e-1)	unprognostic (8.43e-3)	unprognostic (3.01e-1)	unprognostic (1.57e-2)	unprognostic (1.51e-1)		Hepatocytes
ATF5		ENSG00000169136	Activating transcription factor 5	Q9Y2D1	19	49928702-49933935	Predicted intracellular proteins, Transcription factors	Transcription, Transcription regulation	Activator, DNA-binding		Evidence at protein level	Evidence at protein level	Evidence at protein level	Evidence at protein level	Tissue enriched	Detected in all	21	liver: 2479.9	Cell type enriched	Detected in many	4	Hepatocytes: 1306.8	Cancer enriched	Detected in all	7	liver cancer: 200.0	Low region specificity	Detected in all			Group enriched	Detected in many	4	classical monocyte: 24.0;intermediate monocyte: 22.4;myeloid DC: 14.3;plasmacytoid DC: 38.5	Group enriched	Detected in all	9	dendritic cells: 38.5;monocytes: 24.0	Cancer enhanced	Detected in all		lymphoma: 438.5		Low region specificity	Detected in all			Low region specificity	Detected in all			HPA030187	Uncertain		Supported	Nucleoplasm,Cytosol						Cluster 25: Monocytes - Inflammatory response	Cluster 62: Liver - Hemostasis	Cluster 9: Lymphoid cancers - Immune response	Cluster 29: Hepatocytes - Metabolism	Nucleoplasm	Cytosol	HPA030187: AB_10601666	unprognostic (2.09e-2)	prognostic favorable (1.14e-4)	unprognostic (9.38e-3)	prognostic unfavorable (1.16e-4)	unprognostic (1.18e-1)	unprognostic (1.03e-2)	unprognostic (2.52e-1)	unprognostic (6.70e-2)	unprognostic (3.11e-2)	unprognostic (2.36e-1)	unprognostic (4.83e-2)	unprognostic (2.96e-3)	prognostic unfavorable (3.39e-7)	unprognostic (3.06e-2)	unprognostic (8.06e-2)	unprognostic (1.19e-1)	unprognostic (2.51e-1)	Hepatocytes
LRG1	LRG	ENSG00000171236	Leucine rich alpha-2-glycoprotein 1	P02750	19	4536402-4540036	Plasma proteins, Predicted secreted proteins				Evidence at protein level	Evidence at protein level	Evidence at protein level	Evidence at protein level	Tissue enriched	Detected in many	21	liver: 944.2	Cell type enriched	Detected in many	5	Hepatocytes: 628.8	Cancer enriched	Detected in many	9	liver cancer: 160.9	Low region specificity	Detected in some			Immune cell enriched	Detected in many	19	neutrophil: 285.2	Lineage enriched	Detected in many	44	granulocytes: 285.2	Low cancer specificity	Detected in many			Adipose visceral - Neutrophils, Heart muscle - Neutrophils	Low region specificity	Detected in single							HPA001888, HPA001889	Enhanced		Approved	Vesicles	Secreted to blood			21000000000	42000000000	Cluster 9: Neutrophils - Innate immune response	Cluster 60: Liver - Hemostasis & Lipid metabolism	Cluster 54: Lymphoma - Cytokine signaling	Cluster 29: Hepatocytes - Metabolism	Vesicles		HPA001888: AB_1079276, HPA001889: AB_1079275	unprognostic (5.54e-3)	unprognostic (1.78e-1)	unprognostic (1.78e-1)	unprognostic (1.42e-1)	unprognostic (2.64e-2)	unprognostic (1.05e-1)	unprognostic (1.88e-1)	unprognostic (1.13e-1)	unprognostic (1.01e-1)	unprognostic (1.16e-2)	unprognostic (1.46e-3)	unprognostic (9.83e-2)	prognostic unfavorable (3.66e-6)	unprognostic (4.06e-2)	unprognostic (1.45e-1)	prognostic favorable (3.49e-4)	unprognostic (2.60e-2)	Hepatocytes
FGG		ENSG00000171557	Fibrinogen gamma chain	P02679	4	154604134-154612967	Cancer-related genes, Candidate cardiovascular disease genes, Disease related genes, FDA approved drug targets, Human disease related genes, Plasma proteins, Predicted intracellular proteins, Predicted secreted proteins	Blood coagulation, Hemostasis		Cancer-related genes, Disease variant, FDA approved drug targets	Evidence at protein level	Evidence at protein level	Evidence at protein level	Evidence at protein level	Tissue enriched	Detected in many	330	liver: 16556.3	Cell type enriched	Detected in some	7	Hepatocytes: 9963.2	Cancer enriched	Detected in many	19	liver cancer: 1503.5	Not detected	Not detected			Not detected in immune cells	Not detected			Not detected	Not detected			Cancer enriched	Detected in many	6	liver cancer: 254.5	Liver - Hepatocytes	Not detected	Not detected			Not detected	Not detected			HPA027529, CAB033120, HPA074638	Supported		Approved	Endoplasmic reticulum	Secreted to blood			267000000000	73000000000		Cluster 62: Liver - Hemostasis	Cluster 40: Non-specific - Enzymes	Cluster 29: Hepatocytes - Metabolism	Endoplasmic reticulum		CAB033120: AB_2103818, HPA027529: AB_10601322, HPA074638: 	unprognostic (1.26e-2)				unprognostic (4.77e-3)	unprognostic (6.33e-3)	unprognostic (3.69e-3)	unprognostic (2.18e-3)		unprognostic (9.63e-2)	unprognostic (7.57e-3)		prognostic unfavorable (1.00e-6)	unprognostic (1.75e-3)	unprognostic (3.21e-1)		unprognostic (1.14e-1)	Hepatocytes
FGA		ENSG00000171560	Fibrinogen alpha chain	P02671	4	154583128-154590745	Cancer-related genes, Candidate cardiovascular disease genes, Disease related genes, FDA approved drug targets, Human disease related genes, Metabolic proteins, Plasma proteins, Predicted secreted proteins	Adaptive immunity, Blood coagulation, Hemostasis, Immunity, Innate immunity		Amyloidosis, Cancer-related genes, Disease variant, FDA approved drug targets	Evidence at protein level	Evidence at protein level	Evidence at protein level	Evidence at protein level	Tissue enriched	Detected in many	388	liver: 18396.9	Cell type enriched	Detected in some	24	Hepatocytes: 13790.7	Cancer enriched	Detected in many	43	liver cancer: 2431.6	Not detected	Not detected			Not detected in immune cells	Not detected			Not detected	Not detected			Cancer enriched	Detected in some	5	liver cancer: 216.5	Liver - Hepatocytes, Stomach - Parietal cells, Testis - Early spermatids, Testis - Late spermatids	Not detected	Not detected			Not detected	Not detected			CAB016776, HPA051370, HPA064755	Supported		Enhanced	Endoplasmic reticulum	Secreted to blood			407000000	140000000000		Cluster 62: Liver - Hemostasis	Cluster 40: Non-specific - Enzymes	Cluster 29: Hepatocytes - Metabolism	Endoplasmic reticulum		CAB016776: , HPA051370: AB_2681458, HPA064755: AB_2685345		unprognostic (5.95e-2)	unprognostic (6.25e-2)	unprognostic (2.02e-1)		unprognostic (5.68e-2)	prognostic favorable (7.33e-4)	unprognostic (1.29e-3)			unprognostic (1.84e-1)		prognostic unfavorable (4.23e-6)	unprognostic (4.20e-1)	unprognostic (1.41e-1)			Hepatocytes
